7.5	8.3	1.764
8.2	9.2	3.309
6.8	6.7	3.45
9.2	10.7	3.263
10.2	10.9	2.986
9.7	10.4	2.431
10.5	10	2.004
11.3	12.8	1.918
10.2	10.9	1.893
10.1	11.2	1.883
9.8	10.3	1.971
4.4	5.9	3.144
4.7	4.6	3.114
6.2	7.2	4.324
6.3	7.5	4.823
5.1	6.1	4.895
2.2	3.9	4.757
2	3.1	4.409
6.9	7.8	4.311
9	9.8	2.813
11.1	12	2.15
10.7	11.8	1.903
5.8	7.5	2.95
4.1	5.1	0.565
3.8	3.8	0.5
7	6.8	0.451
8.8	7.8	1.878
11.6	12.4	5.559
4.6	5.1	3.394
7.4	8.1	3.593
9.5	9.6	3.973
8.6	9.3	4.398
7	7.2	8.274
6	6.3	11.201
5.4	6.4	13.615
6	7	10.978
5.7	7.2	9.127
6.4	7.8	8.239
2.9	2.4	7.175
1.5	2.7	6.567
-1	-0.1	5.87
-2	-2.4	5.717
0.4	0.3	5.433
0.8	2.8	5.332
2.3	4.5	4.687
0.7	1.9	4.649
0.9	2.8	7.312
5.7	6.1	14.788
5.1	5.7	15.632
8.6	8.7	14.752
11.1	8.2	12.943
14.7	12.8	11.433
8.9	8.7	9.102
8.6	7.6	7.342
8.6	8.2	6.279
2.9	3.7	5.86
6.9	6.8	6.101
8.6	7.5	6.692
5.7	4.6	6.619
6.6	6	6.552
8.3	7.9	8.733
7.8	7	10.921
6.8	7.3	10.067
6.8	7.7	9.098
7.3	7.9	10.199
5	5.6	11.81
4.2	4.9	11.232
5	6	10.826
4.8	6.1	10.839
4.2	5.1	9.916
1.6	2.6	8.599
-0.5	0.6	8.018
-4.7	-3.3	7.391
-5.7	-5.8	6.587
-8	-8.4	5.216
-7.3	-7.3	4.596
-5.8	-5.2	3.762
-5.5	-4.8	3.274
-5.5	-4.3	3.174
-5.6	-4.4	3.121
-2.4	-1.7	3.26
-2	-0.9	3.481
-1.4	-0.7	3.494
-1.8	-1.6	3.475
-5.5	-6.1	3.531
-6.6	-7.2	3.585
-2.9	-2.1	3.344
-1.4	-0.5	3.212
-3.5	-3.3	3.174
-4.3	-4.1	3.124
-5.4	-4.3	3.086
-5.1	-3.9	3.053
-3.8	-3	3.019
-0.9	-0.5	3.001
0	0.8	3.034
1.8	2.5	3.046
-6.8	-5.7	5.677
-7.9	-7.7	15.798
3.2	4.3	18.336
4.1	5.5	17.877
-0.4	0.8	48.28
-6.3	-4.7	87.94
-5.8	-4.3	96.85
-8.6	-7.9	80.14
-9	-8.1	37.863
-8.4	-8.3	16.183
-7.5	-6.6	11.405
-7	-6.5	8.525
-11.6	-7	6.844
-3.7	-2	6.19
1.4	2.5	6.141
2.5	3.1	6.065
2.2	3.9	6.319
1.4	1.4	8.536
0	0.5	8.826
-1	0.3	7.916
-1.2	-0.8	5.633
-2.7	-1.6	4.64
0.3	0.4	4.657
0.9	1.7	4.647
0.1	1.9	4.496
-0.4	0.3	4.429
-0.2	1.1	5.568
0.7	2.5	5.779
3	3.6	5.318
0.2	1.2	12.092
-0.5	0.2	32.837
-2.7	-1.5	23.704
-6.6	-5.7	14.259
-6.3	-5	8.657
-0.1	0.3	5.296
-5.3	-3	5.016
-5.4	-5	4.417
-3.4	-2.2	3.894
-6	-6.3	3.748
-3.1	-4.8	3.672
-3.5	-5.5	3.553
-3.6	-2.4	3.471
-3.4	-3.1	3.431
-5.6	-5.6	3.333
-7	-7.5	3.278
-6.3	-8.6	3.227
-3.1	-4.9	3.174
-4.8	-5.2	3.089
-6.3	-9.3	3.017
-4.1	-5.6	2.947
-4.2	-2.9	2.877
-3.5	-1.7	2.807
-0.7	-1.6	2.728
1.1	-0.8	2.675
1.5	-2	2.604
-0.9	-4.2	2.481
3	-0.4	2.415
1.6	0.5	2.426
-0.9	-1.6	2.387
1	0	2.38
2.9	3.1	2.36
4	3.6	2.334
3.6	2.6	2.6
0.2	0.4	6.252
0.2	-0.4	18.743
-0.2	0.4	22.73
0.1	0.9	15.02
1.6	2.7	10.082
4.1	4.6	7.278
7.5	6.8	7.528
8.3	10	11.56
6	6.5	22.967
1	1.8	26.646
1.7	2.2	32.505
2.1	3.3	29.133
4.1	4.4	17.35
4	4	12.119
5.8	6.1	10.296
5	5.4	10.026
2.5	2.5	9.573
-1.7	-0.4	9.05
0.5	1.8	8.386
2.2	4.8	6.23
8.1	7	5.171
8.1	7.8	5.194
9.1	8.7	4.974
13.3	11.9	4.381
10.4	10.3	4.198
9.6	9	4.178
11.8	11.6	4.157
6.5	6.3	4.031
7.4	7.2	3.67
5.7	6.5	3.541
4.2	4.9	3.427
3.2	4.7	3.398
2.6	3.3	3.434
-1.2	-0.6	2.392
-0.7	0	2.227
-1.5	-1.2	2.617
-1.4	0.6	2.741
4.6	5.8	2.706
-0.5	1.2	2.786
6.5	5.9	2.831
8.6	7.9	2.963
12.1	10.9	3.133
15.9	12.5	3.251
12.3	11.9	3.058
12	12.5	2.765
6.3	6.2	2.508
8.4	9.5	2.387
13.6	13.6	2.508
13.4	13.6	2.813
14.5	12.8	2.718
12.5	12.9	2.517
12	11.9	1.932
13.5	13.9	1.506
17.9	18.2	1.645
12.6	13.7	1.717
13.3	12.2	1.837
14.3	16.3	2.097
18.7	17.7	2.216
14.5	15.1	2.08
16.5	16.4	1.957
11.4	12.4	1.986
15.1	14.7	1.938
20.2	20.1	1.95
23.4	23.7	1.852
19.1	19.2	1.81
22	21.8	1.643
18.3	19.3	1.557
16.7	17.3	1.456
14.3	15.3	1.544
16.7	16	2.397
13.3	14.6	3.987
10.3	10.7	3.994
8.5	8.7	6.493
9.6	11.7	6.235
16.1	15.9	4.855
15.6	15.4	3.88
17	17.5	3.165
13.8	14.5	2.952
13.2	13.3	4.244
14.4	14.4	7.191
15.5	16.6	5.154
20.2	19.8	4.185
21.4	22.1	3.679
20.1	20.6	3.115
19.3	19.4	2.552
18	19.2	2.5
19.3	19.6	2.42
18.4	19.3	1.968
21.1	19.7	1.721
16	17.4	1.514
21.6	21.6	1.149
24.3	23	1.182
23.4	25	1.398
24.4	26	1.388
23.1	22.2	1.373
22	22.4	1.328
24.9	25.5	1.308
21.8	21.4	1.285
23.2	22.4	1.273
21.9	23.1	1.154
24.7	24.7	1.165
21.2	21.5	1.199
20.2	21.1	1.174
20.5	19.9	1.038
18.2	18.6	1.022
19.8	18.2	0.909
17.4	17.2	0.857
17.6	18.4	0.819
16.5	18.1	0.804
13.3	15.7	0.674
16.3	17.3	0.601
21.6	22.3	0.579
19	20.2	0.569
17.2	18.2	0.567
16.3	16.5	0.535
19	19.2	0.501
21.3	21.7	0.499
23.3	23.9	0.427
24.4	25	0.417
20.3	17.7	0.358
16.5	18.1	0.395
17.2	17.8	0.398
15.4	16.6	0.477
14.2	15.2	0.815
14.8	15.5	0.874
13.9	16	0.921
16.9	18.8	0.947
18.8	17.1	0.907
16.3	17	0.808
19.8	19.2	0.638
18	17.6	0.613
15.8	17.8	0.542
18.9	19.3	0.505
23.1	21.7	0.462
25.7	24.6	0.448
22.5	23	0.447
18.1	19.7	0.416
21.7	22	0.59
24.1	24.4	0.607
27.7	26.4	0.638
21.1	22.3	0.617
18.6	19.7	0.568
23.5	23.5	0.518
18.1	18.3	0.47
22.7	21.8	0.364
26.5	27.9	0.346
18	18.5	0.352
18.2	19	0.329
18.3	19.4	0.321
21	21.7	0.292
23.4	24.1	0.291
24.7	25.2	0.287
26.2	27.5	0.289
27.2	26.2	0.286
25.2	24.3	0.284
22	22.4	0.298
24	23.3	0.27
23.4	23.1	0.257
24.7	23.7	0.258
24	23.1	0.231
20.4	21.3	0.195
22.8	22.4	0.174
25.2	25.1	0.167
19.4	21.8	0.158
16	19.1	0.151
17.7	18.6	0.148
21.4	21.5	0.117
26.9	25.5	0.115
18.8	18.9	0.128
19.5	19.9	0.153
21.4	21.3	0.242
22.7	22.7	0.197
20.5	21.3	0.234
16.6	18.1	0.234
16.3	17.9	0.232
17.9	17.9	0.235
15.2	16.7	0.231
17.7	17.3	0.195
20.3	21	0.204
15.4	16.7	0.204
11	12.3	0.191
12.8	12.8	0.21
10.1	11.7	0.219
12	13.1	0.236
13.4	15	0.275
15	13.9	0.269
17.9	15.7	0.257
19	18	0.248
19.4	18.4	0.242
17.2	16.5	0.239
13.4	13.7	0.243
11.7	13.9	0.342
14.1	13.1	0.744
12.9	13.6	0.957
13.7	13.3	0.972
16.1	13	0.904
14	13.7	0.666
15.6	14.6	0.589
16.7	16.1	0.447
19	19.3	0.358
20.9	19.2	0.388
21.9	19.1	0.388
22.8	19.4	0.343
15	15.5	0.336
10.7	9.8	0.308
10.9	10.1	0.285
12.8	12.7	0.276
13	12.2	0.218
12.9	14	0.251
11.7	11.5	0.34
10.9	10.9	0.321
12.9	12.3	0.296
13.4	13.6	0.277
12.6	12.5	0.294
11.4	11.2	0.46
8.3	7.9	0.69
7.9	8.2	1.18
7.2	7.8	1.971
6.5	8.5	3.268
8.1	8.6	3.073
10.4	11.5	2.764
12	12.7	2.677
7.4	8.4	2.477
5.5	6.3	3.708
5.7	5.9	4.265
6	6.8	4.115
5.1	5.8	3.301
4.1	2.6	2.833
5.8	5	2.205
4.7	5.1	1.93
4.8	5.6	1.578
3.8	5.1	0.969
3	4	0.683
-0.2	0.7	0.479
-1.2	-1.5	0.211
0.6	1.8	0.199
3.1	4.4	0.227
0.7	1.6	0.196
1.4	0.8	0.188
1.3	2.2	0.204
2.7	2.7	0.2
6.3	5.9	0.193
10.4	8.9	0.213
8.5	9	0.212
7.8	7.6	0.206
8	7.2	0.205
5.9	5.3	0.245
4.7	4.8	0.299
5.8	6.8	0.308
6.9	6.4	0.312
7.3	5.9	0.38
4.8	1.6	0.357
4.3	1.8	0.32
2.4	1	0.284
0.6	-0.3	0.282
1.3	1.8	0.281
1.8	3.1	0.297
1.7	3.9	0.308
5.6	6.2	0.356
6.6	6.1	0.418
5	10.4	0.43
9.6	9.6	0.575
7.6	5.8	0.686
6.1	5.4	0.732
6.2	7	0.748
8.9	9.1	0.705
7	7.2	0.706
8.9	8.6	0.717
10.9	9.3	0.718
10.6	10	0.716
7.1	8.3	0.711
6.4	6.2	0.711
6.8	7.8	0.711
7.3	7.9	0.701
6.5	8.2	0.816
4.5	4.4	0.833
2.3	3.5	0.765
0.9	2.3	0.693
-2.3	-2.8	0.66
-5.4	-5.4	0.798
-1.5	-3.6	0.851
-0.3	-1.1	0.863
-1	-2.7	0.885
-0.4	1.9	0.791
1.4	3.6	0.769
4.9	5.8	0.862
-1.1	-0.4	1.212
-0.2	0.5	5.453
-2.3	-1.3	5.705
0.8	0.1	3.185
-1.8	-2.8	2.112
0.1	1	1.893
2.7	5.2	1.626
-1.4	1	1.383
-5.4	-5.8	1.08
-8.8	-9.6	1.289
-5.8	-5.4	1.325
-0.8	-1.9	1.285
-2.3	-1.7	1.31
-0.6	-1.8	1.278
-0.4	0.7	1.272
1.4	1.8	1.245
0.9	1.4	1.225
-2.8	-1.3	1.21
-4.6	-4.2	1.195
-6.1	-4.4	1.179
-9.5	-6.7	1.164
-10.5	-8.5	1.148
-8.8	-9.3	1.133
-5.4	-3.7	1.118
-1.4	-2.3	1.102
-3.8	-2.7	1.079
-0.7	0.3	1.046
0.9	1.3	1.04
3.1	2.7	1.058
1.7	2.2	1.426
2.1	3.4	9.615
0.6	1.8	30.024
0.9	2.2	40.924
2.6	3	26.023
-1.7	-0.2	14.561
-2.3	-1	11.366
0.4	-0.2	9.213
-4.3	-4.4	6.457
-8.6	-10.8	5.036
-13.5	-16.1	3.814
-16.8	-17.9	3.067
-12.4	-12.1	3.068
-4.4	-4.5	3.022
-4.7	-3.8	2.982
-5	-4.2	2.992
-4.2	-2.5	2.992
-1.7	-0.2	2.882
-1.4	-1.3	2.774
5.5	7	2.705
4.8	5.5	3.503
6.3	5.2	9.216
7.7	9.5	32.301
9.7	10.2	43.461
9.4	9.7	37.64
7.5	9.2	30.999
2.5	3.3	27.982
-1.9	-0.5	23.981
-1.5	-0.3	18.481
-2.5	-2.6	15.68
-6.9	-6.2	8.454
-2.1	-0.3	6.005
3.1	3	7.103
2.2	2.7	7.203
0.6	1.9	7.113
1.3	2.8	7.763
0.1	1.3	8.103
-1.8	-0.4	7.843
-1.6	-1.3	7.633
-1.3	-1.7	7.103
0.2	1.2	5.304
-1.5	-0.5	3.038
-4	-3.5	4.439
-3.3	-1.7	5.119
0.7	-0.8	4.808
-0.7	-0.3	4.164
-0.6	-0.2	3.953
-1.8	-1.1	3.723
-2.1	-1.8	3.313
0.2	0.9	2.994
0.8	1.2	2.809
-2.7	-1.8	2.814
-4.1	-2	2.905
-2.8	-1.9	3.005
0	0.4	3.035
-0.2	0.5	2.995
-0.7	-0.9	2.885
0.8	0.9	2.685
2.6	3.4	2.925
4.5	4.6	3.015
4.8	5.2	2.995
5.3	5.6	3.076
8.8	8.7	3.181
11.1	12.3	3.298
10.8	11.5	3.555
13.4	11.5	4.521
12.3	11.9	5.331
11	11.8	5.196
7.5	9.8	4.925
5.6	6.5	4.715
4.6	4.9	4.895
5.1	5.6	4.895
1.7	2.4	4.726
-0.1	1.4	8.866
1.1	1.6	12.193
3.9	5	9.037
5.8	6.8	7.91
6.7	6	5.308
8.9	7.7	4.537
10.7	10.9	4.515
11.4	12	4.126
12.4	12.3	3.711
10.6	10.9	2.308
7.2	7.1	2.574
5.9	6.7	2.825
4.9	5.3	2.925
4.5	5.1	3.136
6	7.5	3.301
7.2	7.1	3.192
5.5	6.2	3.281
8.1	7.2	2.815
8.8	8.6	2.149
12.6	10.1	2.197
11.3	10.5	2.202
11	11.5	2.121
11	10.9	2.052
13	12.9	1.688
11	11.8	1.775
9.3	9.9	1.841
12.1	13.3	2.062
15.8	16	2.262
14.3	14.7	2.232
8.7	9	2.162
7	7.5	2.102
9.2	10.4	2.182
12.5	12.7	2.152
14.1	14.5	2.052
16.4	17.3	1.992
17.6	20.2	1.882
17	16.2	1.852
12.8	13.2	1.802
14.7	15.1	1.772
16.9	17.4	1.712
17.7	16.7	1.722
15.1	15.2	1.792
8.4	10	1.412
11.1	12.2	1.602
9.5	9.9	1.733
10.7	12.5	1.787
13.4	13.3	1.773
13.4	13.6	1.792
10.2	10.7	1.812
10.7	10.7	1.802
10.6	11.5	1.773
11.6	13.1	1.718
11.5	11.5	1.659
13.2	13.8	1.479
16	16.3	1.287
15.3	15.8	1.289
13.4	14.1	1.318
7.6	9.9	1.33
5.9	6.1	1.33
8.3	9.6	1.251
10.8	11.6	1.14
11.8	12.5	1.098
11.6	11.2	1.161
11.8	10.8	1.155
14.5	15.8	1.132
17.6	16.6	1.108
19.1	18.5	1.045
14.2	15.4	0.996
15.4	14	1.017
16.2	16.2	1.017
17.4	19.5	1.18
11.8	15.3	1.404
20.1	15.8	1.501
17.6	18.3	1.586
21.1	20.4	1.586
20.2	19.9	1.481
20.5	21.6	1.388
16.7	18.5	1.576
14	15.7	1.829
15.8	14.8	1.903
18.1	16.6	1.687
18.3	19.5	1.517
13	13.1	1.567
16.1	17.1	1.644
14.7	15.2	1.645
13.9	18.1	1.672
13	14.8	1.642
12.7	15	1.552
17.3	18.1	1.432
18.4	18.3	1.387
17	18.5	1.35
16.9	17.1	1.305
15.4	16.4	1.299
16.2	15.7	1.222
18.7	17.5	1.132
15.8	16.8	0.923
17.5	17.8	0.536
18.3	17.9	0.572
14	15.8	0.612
12.8	15.6	0.632
16.6	17.8	0.59
13.9	18.2	0.635
15.4	16.4	0.761
19.2	20.3	0.765
21.4	23.2	0.649
19.3	17.6	0.559
14.4	16.6	0.59
12.5	15.4	0.743
12.9	14.5	0.889
13	13.8	0.93
14.5	15	0.949
15.2	16.9	0.928
19.2	20.6	0.899
23.9	22.7	0.768
23.9	24.8	0.577
22.6	22.5	0.561
26.3	25.1	0.557
22.2	23.4	0.48
21.4	20.8	0.401
19.7	22.3	0.453
18	19.5	0.368
20.7	20.4	0.5
17.2	17.4	0.545
15.8	15.7	0.566
17.3	16.2	0.519
20.9	20.6	0.503
20.8	22.3	0.482
22.8	22.6	0.439
21.1	21.3	0.469
20.7	21.4	0.387
19.5	19.8	0.359
22.3	22.4	0.29
24.2	22.1	0.246
20.9	21	0.23
21.6	21.8	0.26
23.3	22.9	0.337
22.1	21.6	0.281
23.9	21.9	0.223
26	24.5	0.172
26.5	25.8	0.16
18.1	18.7	0.16
16.3	17.8	0.174
18.3	18.6	0.158
21.8	21.7	0.154
22.9	22.5	0.151
22.1	22.6	0.146
24.5	24.4	0.149
16	16.4	0.163
16.5	15.4	0.154
17.8	16.9	0.176
16.3	16.1	0.191
17.5	17.5	0.189
18.1	18.1	0.192
16.4	15	0.118
15.7	16.4	0.122
16.7	17.5	0.129
20.2	19	0.139
16.8	17.4	0.175
14.5	14.3	0.173
14.7	14.6	0.172
17.9	17	0.154
19	17.1	0.115
18.7	18.9	0.118
18.7	17.1	0.153
19.7	17.7	0.174
20.2	18.6	0.166
16.1	16.3	0.164
12.6	11.9	0.154
14.2	14.2	0.141
16	16.9	0.113
13.7	14.1	0.115
14.4	13.7	0.113
20	19.1	0.111
15.1	16.1	0.119
11.7	11.2	0.145
11.8	10.4	0.158
14.5	13.5	0.096
16.8	15.7	0.109
16.9	17.6	0.117
13.6	14.1	0.125
8.9	10.8	0.112
8.1	9.8	0.095
9.1	10.1	0.117
9.5	10.9	0.266
10.6	10.8	0.644
11.4	12.7	0.551
13.2	14	0.537
12.9	13.1	0.568
10.4	10.2	0.572
9.2	9.4	0.732
10.9	11.7	1.539
12.6	13.1	1.299
14.7	13.3	1.375
15.3	15	1.155
15.2	16.1	0.939
12.1	13.1	1.174
10.1	10.6	1.261
10	9.7	1.053
7.1	7.1	1.035
5.7	5.3	1.191
7	5.2	3.035
7.7	8.2	4.056
6.3	7.3	3.916
7.1	7.8	3.626
7.1	8.1	3.026
6.7	8.5	2.496
7.7	9.1	2.174
6.3	7.2	1.657
9.3	8.5	1.233
12.9	12.4	0.817
9.1	9.8	0.601
12.6	13.1	0.196
14.3	12.3	0.16
11.9	11.1	0.169
11.5	11.4	0.132
10.3	10	0.127
13.7	12.4	0.148
14.5	12.6	0.171
9.9	10.1	0.203
9.6	9.2	0.145
9.7	10.2	0.149
12	11.8	0.15
13.1	12.2	0.148
12.8	12.4	0.147
8.6	8.5	0.147
3.5	5.1	0.153
3.5	4.7	0.16
3.1	3.4	0.159
4.6	5.8	0.16
3.8	4.4	0.176
7.8	7.6	0.188
7.5	7.8	0.162
1.6	3	0.167
0.6	2.2	0.23
-0.7	0.1	0.146
3.6	4.4	0.126
5.8	6.9	0.138
4.3	6.2	0.158
0.2	1.9	0.235
-0.8	0.6	0.615
-1.4	-0.5	1.518
1.5	3.5	2.956
3.3	4.5	3.971
-1	0.2	3.01
-2.2	-2.5	4.406
-1.9	-1.4	5.005
1.4	2.6	4.019
2.5	3	2.895
3.3	4.1	2.312
4.5	5.1	2.029
5.2	4.7	1.839
3.4	3.8	1.678
0.5	2.9	1.501
-0.6	-0.6	1.268
-1.5	-1.5	1.173
2.4	3.3	1.093
2.1	3.3	1.008
1.5	2.6	0.877
-0.2	0.9	0.379
-1.9	-1	0.491
-3.5	-2	0.587
-2.8	-1.5	0.674
-2.4	-1	0.705
-3.1	-2	0.699
-3.4	-0.1	0.741
-4.1	-3.1	0.739
-1.6	-0.3	0.731
-0.5	0.9	0.728
-1	-0.3	0.786
-3.2	-3.3	0.828
-5.2	-5.8	0.85
-5	-3.5	0.859
0.8	2	0.866
5.2	5.4	0.858
5.9	4	0.9
5.7	5.3	1.149
1	2	1.856
0.7	1.7	4.938
1.2	2.6	6.109
0.3	0.3	5.816
1.5	2.7	4.619
3.1	4.5	3.629
2.3	4.4	3.046
1.8	3	2.522
4.1	4.8	2.317
3.7	5.2	2.637
3.7	4.5	10.957
4.2	3.6	15.057
8	8.5	11.257
5.1	5.2	8.449
4.3	3.5	5.365
2.7	1.3	4.106
4.7	5.4	3.966
2.6	3.7	3.565
1.4	2.1	3.259
0.6	0.5	3.119
-1.1	-2.2	3.255
-1.8	-3	3.258
-2.9	-2.1	3.226
-0.9	-0.1	2.746
1.7	4.4	2.587
1.1	2	3.52
-0.1	0.6	5.808
-2.5	-2.7	12.477
-2.9	-2.7	11.437
-5.9	-4.8	8.775
-5.6	-4.4	6.416
-9.9	-7.7	5.244
-6.9	-6.5	3.121
-7.3	-7.1	2.749
-6.3	-5.9	2.789
-0.7	-0.3	2.905
0.4	0.8	2.896
-0.6	0.2	2.879
-1.4	-0.9	2.877
-2.8	-4	2.839
-6.2	-8.4	2.675
-3.6	-6.2	2.268
-4.6	-6.3	1.675
-4.7	-5.5	1.529
-5.9	-5.4	1.572
-1.9	-1.3	1.537
1.7	2.6	1.48
4.2	4.6	1.677
1.5	3.9	4.062
-2.6	-1.3	22.781
-3.3	-2.1	49.208
-1.3	-0.5	42.373
-1.3	-0.6	23.851
-4.2	-2.2	14.601
-2.6	-1	10.985
-1	-0.7	8.378
-1.1	-0.4	7.227
-1	-1.8	6.646
-2.3	-1.5	6.06
-2.9	-3.7	5.718
-2	-1.6	4.918
-1.2	-1	4.558
-7	-5.7	4.398
-8.7	-8.6	4.118
-7.2	-6.3	2.548
-6.8	-7.6	2.558
-5	-5.8	2.758
-4.2	-4	2.758
-5	-3.6	2.748
-3.9	-3.3	2.736
-4	-2.6	2.735
0.9	1.2	2.795
-0.4	0	2.725
-4.8	-3.7	2.715
-1.2	-2.1	2.688
0.2	1.6	2.579
0.1	0.6	2.552
0.7	1.1	2.962
3.2	5.1	3.535
6.4	8.9	5.789
8.8	9.1	7.28
11.4	12	8.221
0.9	2.8	12.186
-0.5	0.8	27.585
0.6	1.8	36.231
4.2	4.4	29.391
5.9	6.6	19.355
10.7	11.2	14.736
11.1	11	12.135
9.5	9.8	10.938
11	12.3	10.871
10.2	10.8	8.292
9.9	9.3	7.468
7.5	6.9	9.078
5.1	4.5	8.136
5.7	6.3	6.426
10.2	6.3	4.596
10.8	7.5	4.456
13.2	13	4.583
13.2	14.3	4.48
11	10.7	4.171
12.9	14.3	4.172
9.1	9	4.086
5.5	6	3.498
5.5	6.1	6.958
7.7	7.3	11.491
10.8	10.5	9.989
11	12.2	7.019
13.5	13	6.779
15.5	14.2	6.293
16	15.7	5.473
15	14.5	4.575
15.1	14	4.253
14.8	11.7	4.17
5.7	7.4	4.072
4.7	5.9	3.739
7.4	6.5	3.3
8.4	8.5	2.49
13.7	12	2.12
12.4	12.3	2.43
12.3	12.9	2.49
10.5	11.6	2.497
9.6	11.1	2.445
12.2	12.6	2.492
14.6	15.6	2.542
18.6	18.2	2.382
21.9	20.8	2.202
18.5	16.9	2.092
14.7	13.9	2.022
10.9	11.5	2.072
7.2	9.6	2.542
8.9	9	2.602
7	6.6	2.512
5.8	7.3	2.372
7.1	8	3.272
5.5	7.6	3.773
8.1	9.1	3.72
11.5	11.6	3.511
15.8	16.4	3.162
13.1	15	2.862
12.7	13.9	2.506
9.7	10.2	2.369
9.5	10.2	2.271
10.4	10.2	2.316
11.7	12.1	2.061
19.3	17	1.649
19.7	20.3	1.808
16.8	18.6	1.742
13.4	15	1.768
16.7	17.4	1.962
19.6	19	2.206
21.4	22.3	2.256
24.4	23	2.122
26.5	25	1.869
23.2	23.2	1.689
13	13.6	1.543
13	12.8	1.505
15.8	16.3	1.552
19.8	20.7	1.469
15.2	17.1	1.212
12.6	12.8	1.002
11.4	14.7	1.118
8.7	8.9	1.269
9.1	10	1.499
11.1	11.9	2.129
13.3	13.8	2.169
10.8	11.8	1.859
11.7	13.5	1.659
18.4	15.8	1.559
22.3	20.3	1.468
19.1	19.1	1.068
19.5	22.1	0.689
19.6	20.6	0.812
18.6	18.1	0.847
19.5	18.8	0.744
19.8	19.4	0.725
21.5	20	0.744
19.5	19.5	0.644
20.3	21.5	0.619
22.5	24.1	0.501
24.2	23.5	0.374
18.5	23.5	0.4
20	19.3	0.319
21.6	20	0.276
21.5	19.8	0.271
17	20.2	0.246
16.5	16	0.281
17.8	18.8	0.314
20.9	20.4	0.509
22.7	21.6	0.64
13	12.3	0.677
15.5	15.7	0.714
16	15.5	1.179
14.1	14	1.736
16.3	16.6	2.076
19.1	17.9	3.714
19.1	18.7	4.911
20.4	21.8	4.294
21.7	21.8	3.824
20.7	22.5	2.164
23.6	24.6	1.874
21	20.7	1.564
19.8	20.6	0.894
22.5	21.7	0.815
17.8	17.3	0.81
16.8	17.8	0.768
13.3	14.3	0.785
13.5	14.8	0.721
14.7	15.1	0.725
16.8	17.1	0.895
19.5	19.9	1.114
20.1	20.1	1.12
23.4	23.5	1.059
27.1	28.8	0.961
29.6	28.1	0.869
24	25	0.586
17.5	17.1	0.506
19.3	19.2	0.7
21.3	21.8	1.022
19.1	20.2	1.148
16.4	15.7	0.978
16.6	17	0.784
14.1	13.7	0.735
11.8	12.3	0.675
11.6	11.9	0.637
13.5	12.3	0.729
13.5	16	0.77
14.4	15.1	0.736
15.4	16.8	0.694
15	15.6	0.63
16.9	15.6	0.586
14.8	14.7	0.573
16.2	15.7	0.651
18.4	15.5	0.843
20.3	20.1	0.947
20.2	19.1	0.906
19.4	20.6	0.863
20.2	19.2	0.857
17.9	17.2	0.835
17.2	17.5	0.851
15.1	14.1	0.961
18	19.4	1.05
15.6	17	1.14
18.1	16.5	1.184
18	18.8	1.151
19.5	18.6	1.078
21.2	21.5	0.991
23	21.2	0.919
17.9	22.1	0.806
20	20.3	0.593
18.8	18.5	0.436
18.9	18.5	0.336
19.3	18	0.291
20	18.5	0.238
20.3	18.4	0.238
21.2	19.6	0.238
22.8	20.9	0.237
22.3	19.8	0.238
19.1	19.1	0.264
18.3	19.1	0.264
