1.7	2	1.555
3.5	3.6	1.485
1.2	1.9	1.455
3.5	3.9	1.475
5.2	5.6	1.785
6.1	6.5	2.365
5.6	6.4	2.545
6	6.5	2.515
2.7	3.1	2.355
2.1	3.1	2.255
2.6	3.6	2.415
3.6	4.8	2.455
6.6	7.3	2.49
2.7	3.3	2.972
2.7	3.4	3.237
-1	0.3	3.477
-2.5	-1.3	3.517
-2.3	-1.6	3.394
-4.1	-4.6	3.163
-2.4	-4.4	2.9
-2.6	-3.2	2.92
-4.7	-4.5	2.84
-4.7	-4.1	2.14
-4.8	-2.9	1.816
-8.7	-8.9	1.856
-3.6	-2.4	1.836
-4.6	-3.7	1.966
-10.4	-12.8	2.266
-8.7	-7.1	2.086
-8.9	-8.6	1.986
-10	-11.7	1.856
-8.5	-8	1.786
-8.4	-11.7	1.729
-7.6	-10	1.921
-7.4	-8.4	2.105
-6.9	-7.3	1.653
-4.5	-3.3	1.958
-6.7	-3.3	1.669
-4	-3.2	1.409
-0.7	-0.3	1.417
1.7	2.8	1.336
1.8	1.8	1.508
1.3	1.2	1.558
0.2	2.1	1.548
1.5	2.1	1.626
2	3	1.817
0.6	-0.7	2.139
2.8	1.4	2.981
1.3	1.9	3.345
0.7	1	2.985
-0.1	0.7	2.673
-1.1	-0.2	2.4
-1	-0.5	2.198
-1.3	-0.9	2.203
2.6	3	1.598
2.7	3.4	1.395
1.7	1.9	1.524
1.3	1.5	1.944
4.2	3.7	3.092
7.6	5.6	4.654
1	1.7	4.086
-0.4	-0.1	4.626
1.3	2.2	6.456
-1.2	0.2	7.956
-3.2	-1.8	7.191
-2.7	-1.5	6.59
-2.7	-2.3	5.877
-2.9	-1.6	4.485
-1.9	-1.4	3.195
-4	-3.6	3.345
-3.8	-3.5	3.435
-4.7	-3.5	2.905
-1.4	-0.1	2.675
-2.1	-0.7	2.715
-1	0.3	2.705
1.3	2.4	2.555
1.1	2	2.671
1.5	2.6	3.549
1.3	3.2	5.517
2.4	4.3	8.521
3.4	5	13.029
4.5	5.9	26.767
4.1	5.1	33.153
4.9	6	31.347
5.8	6.5	26.274
8.2	8.5	20.97
6.9	7.5	17.793
4	5.2	18.495
4.1	5.2	19.001
3.1	4.3	14.861
3.9	4.7	12.576
3.1	4.5	12.468
3.1	4.2	13.376
4.8	5.6	22.667
6.5	7	22.374
6.2	7.2	24.174
4.7	4.7	21.674
3.8	6.1	17.974
4	5	15.074
1.3	2.4	12.869
0.1	1.6	10.699
2	2.6	9.18
3.8	4.3	8.838
5.3	6.3	7.646
0.1	1.7	6.387
-0.1	0.7	8.464
2.8	3.8	12.169
6.7	8.3	11.5
8.5	9.2	10.983
6.2	7.3	11.987
5.6	6.7	12.048
7.3	6.6	11.753
10.4	9.8	11.553
11.9	11.7	10.653
14.5	13.1	9.523
15.5	13.6	7.323
13.3	14.7	6.333
14.5	15.4	6.293
16.7	15.3	5.543
17.7	15.7	4.953
15.1	15.6	5.073
17.6	16.9	4.993
16.5	16.9	5.183
14.5	13.6	4.851
14.2	14.2	3.993
15	13.9	2.834
16.3	13.9	3.211
16.3	15.9	3.284
10.5	11	3.294
10.1	10.2	3.174
12.2	12.5	3.064
14.7	13.8	2.501
13.5	14.3	2.364
12.7	12.8	2.451
9.5	9.3	2.401
13.7	13.1	2.271
16.1	16	2.161
16.3	17.1	2.228
15.8	15.6	2.319
17.2	17.7	2.186
14.5	16.9	2.176
16.1	16.7	2.162
15.9	15.4	1.968
15.3	15.4	1.714
14.2	14.8	1.594
9.7	9.4	1.619
9.6	10.4	1.561
10.4	12.1	1.555
12.9	14.5	1.585
17.1	17	1.675
16.8	17	1.765
17.4	17.5	1.721
11.9	13.2	1.769
12.5	13.6	1.878
12.4	12.2	2.132
12.2	13.4	2.176
14.4	15	2.016
12.7	14.7	1.846
18.4	17.7	1.836
18.7	18.9	1.776
15.5	16.8	1.414
18.5	20.1	1.452
21.1	20	1.782
12.9	14.5	1.864
13.5	14.1	1.806
17.7	19.6	1.816
20.8	19.2	1.796
23.2	23.5	1.626
12.3	13.4	1.476
10.6	12.3	1.411
8.8	9.8	1.31
11	12.3	1.339
13	13.8	1.446
14.2	16.1	1.546
16.3	16.7	1.652
10.8	12.1	1.598
9.3	10.6	1.474
8.4	11.9	1.351
12.3	12.7	1.264
15.6	17.4	1.225
16.2	17.9	1.194
18.3	19.6	1.191
15.6	16.7	1.151
13.6	16	1.164
10	12.4	1.111
14.3	16.2	1.159
17.2	18.6	1.276
19.8	21.5	1.331
14	16.1	1.249
14.4	16.9	1.151
20.1	19.9	1.294
17.1	17.1	1.356
13.5	16	1.25
14.3	13.9	1.154
14.2	14.4	1.13
17.3	15.4	1.086
16.3	17.5	1.049
20.8	20.2	1.074
19.7	19.1	1.262
18.7	19.2	1.343
18.9	20	1.315
19.4	20	1.224
19.7	20.8	1.324
19.9	21.8	1.404
21.4	21.3	1.674
20.8	22.3	1.414
18.7	20.7	1.227
19.1	21.9	1.844
19.6	20.7	1.905
18.7	19.9	1.855
15.5	16.3	1.555
14.2	16.5	1.395
14.3	16.5	1.435
13.2	16.3	1.435
17.6	18	1.395
20.6	22	1.318
21.7	24.7	1.205
20.6	22.6	1.121
23.2	23.5	1.09
26.5	26.2	1.187
14.4	18.7	1.443
15.7	17.8	1.416
15.9	16	1.863
18.9	20.8	2.133
23.7	26.3	1.863
23.1	23.2	1.613
19.9	22.4	1.593
15.8	17.4	2.063
15.5	18.7	2.933
20.5	20.1	2.363
18.1	18.4	2.143
20.3	21.1	1.863
22.1	23	1.913
18.4	19.9	1.486
22.8	21.3	1.134
24.1	24.4	0.998
19.2	20.4	0.934
18.2	18.9	1.393
18.9	19.6	2.173
21.4	21.9	1.983
22.3	22.4	1.603
22	22.7	1.217
21.4	20.7	0.972
22.8	21.9	0.886
19	21.1	0.842
17.7	19.4	0.787
17.1	19.3	0.8
16.4	18.7	0.808
19.7	20.7	0.788
22.8	23	0.776
24.3	22.9	0.716
17.1	19.6	0.482
19.5	20.6	0.391
23.2	22.1	0.369
23.5	22.4	0.391
17.2	18.3	0.418
18.5	18	0.453
20	18.1	0.558
22.1	20.6	0.509
21.7	22.2	0.462
23.1	21.2	0.461
24.5	25.1	0.497
16.4	17.4	0.489
16.3	16.2	0.488
18.5	19.5	0.425
22.1	21.2	0.4
20.8	19.9	0.443
19.1	19.8	0.409
15.3	15.7	0.475
12.6	14	0.469
14.1	14.9	0.391
15.7	15.7	0.566
18.4	16.5	0.664
17.8	17	0.68
20.6	18.4	0.509
15.6	16.3	0.459
14.8	15.4	0.773
12.3	13.1	0.772
15.2	15.3	0.708
19.7	19.5	0.566
21.3	20	0.586
18.3	18.6	0.608
17.8	17.3	0.617
18.7	17	0.618
17.3	17.2	0.606
19.3	17.9	0.653
18.1	16.8	0.652
18.4	17	0.627
15.3	16.2	0.639
12.3	13.1	0.655
15.1	12.6	0.655
17.1	15.6	0.636
15.8	15.1	0.529
14	15.8	0.512
11.5	11.9	0.534
11.9	13.5	0.668
8.6	10.1	0.68
10.5	11.7	0.705
13.4	14.2	0.697
11.5	13.6	0.938
14.9	16	1.452
18.2	19.3	2.152
15.1	16.6	2.432
10	9.8	2.562
9.5	10.1	2.693
9.9	12	2.821
7.3	9	4.307
4.4	4.3	4.587
1.9	3.1	4.467
1.7	2.7	3.817
2	2.9	3.267
3	4.3	2.997
3.4	5	2.147
2.2	2.2	2.277
4.8	3.6	1.592
5.4	5.8	1.291
10.5	10.5	1.261
7.5	7.6	1.036
7.1	7.3	0.393
9.7	6.6	0.343
10.3	11.5	0.339
9.7	10.9	0.366
8.8	9.5	0.37
7	8.3	0.362
2.7	3.1	0.311
0.5	2.6	0.303
